opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Sydoryka,Vladyslav",chess.com INT,1.0,English Opening,1. c4 d6 2. g3 c6 3. Bg2 Nf6 4. Nc3 g6 5. Nf3 Bg7 6. O-O O-O 7. d3 Nbd7 8. Bd2 e5 9. Rb1 Re8 10. b4 a6 11. a4 d5 12. cxd5 cxd5 13. Bg5 d4 14. Ne4 h6 15. Bxf6 Nxf6 16. Nxf6+ Qxf6 17. Nd2 Qe7 18. Ne4 Rb8 19. b5 a5 20. Nd2 Be6 21. Qc2 Rbc8 22. Nc4 Bxc4 23. dxc4 e4 24. Rfd1 Rc5 25. Rbc1 b6 26. Qb3 f5 27. Bf1 Qe6 28. h4 h5 29. e3 d3 30. Bxd3 exd3 31. Qxd3 Bf6 32. Qd6 Kg7 33. Qxe6 Rxe6 34. Rd7+ Be7 35. Rb7 Kf6 36. Kg2 Rc8 37. Rc2 Bc5 38. Rd2 Re7 39. Rxe7 Kxe7 40. e4 fxe4 41. Re2 Rf8 42. Rxe4+ Kd6 43. Re1 Rxf2+ 44. Kh3 Rd2 45. Re8 Bb4 46. Rg8 Kc5 47. Rxg6 Kxc4 48. Rg5 Bc5 49. Rxh5 Kb4 50. Kg4 Kxa4 51. Rg5 Kxb5 52. h5 a4 53. h6 Rh2 54. Rh5 Rxh5 55. Kxh5 a3 56. g4 Bd4 57. g5 a2 58. g6 a1=Q 59. g7 Bxg7 60. hxg7 Qxg7 61. Kh4 Kc4,c4,d6,g3,c6,Bg2,Nf6,Nc3,g6,Nf3,Bg7,O-O,O-O,d3,Nbd7,Bd2,e5,Rb1,Re8,b4,a6
"Baskin,R",chess.com INT,1.0,Semi-Slav Defense: Anti-Moscow Gambit,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 c6 5. Bg5 h6 6. Bh4 dxc4 7. e4 g5 8. Bg3 b5 9. Be2 Bb7 10. h4 g4 11. Ne5 Nbd7 12. Nxf7 Kxf7 13. e5 Nd5 14. Ne4 Bb4+ 15. Kf1 Qb6 16. Bxg4 Rag8 17. Bh5+ Ke7 18. a3 Ba5 19. Nd6 Rxg3 20. Bf3 Rf8 21. Bxd5 cxd5 22. Qh5 Qxd4 23. Nf5+ Rxf5,d4,Nf6,c4,e6,Nf3,d5,Nc3,c6,Bg5,h6,Bh4,dxc4,e4,g5,Bg3,b5,Be2,Bb7,h4,g4
"Grieve,Harry",chess.com INT,1.0,Queen's Pawn Game,1. d4 d6 2. Bg5 Nf6 3. Bxf6 gxf6 4. e3 c6 5. g3 Nd7 6. Bg2 e6 7. Ne2 f5 8. c4 h5 9. Nbc3 h4 10. d5 cxd5 11. cxd5 e5 12. Qa4 a6 13. Rc1 h3 14. Bf1 Qb6 15. Qc4 Qxb2 16. Na4 Qb5 17. Qc2 Qa5+ 18. Nec3 b5 19. Nb2 Nc5 20. Qd2 Bg7 21. Be2 Bd7 22. O-O e4 23. Nxe4 Qxd2 24. Nxd2 Bxb2 25. Rc2 Bg7 26. Nb3 Nxb3 27. axb3 Ke7 28. Bd3 Rac8 29. Re2 Rc3 30. Bb1 b4 31. e4 f4 32. gxf4 Bb5 33. Rfe1 Bxe2 34. Rxe2 Rc1+,d4,d6,Bg5,Nf6,Bxf6,gxf6,e3,c6,g3,Nd7,Bg2,e6,Ne2,f5,c4,h5,Nbc3,h4,d5,cxd5
"Praggnanandhaa,R",chess.com INT,1.0,"French Defense: Tarrasch Variation, Closed Variation",1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Ne4 5. Nxe4 dxe4 6. Bc4 a6 7. Ne2 b5 8. Bb3 c5 9. c3 Bb7 10. O-O Nc6 11. Be3 Qc7 12. Ng3 Rd8 13. Rc1 Nxe5 14. Bf4 f6 15. Qh5+ g6 16. Qh3 c4 17. Bc2 Nf3+ 18. gxf3 Qxf4 19. Bxe4 Bc8 20. Bc6+ Kf7 21. Qg2 h5 22. h3 h4 23. Ne4 Rh5 24. Qh2 Qxh2+ 25. Kxh2 f5 26. Nd2 Bd6+ 27. Kh1 Bf4 28. Rcd1 Rd6 29. Ba8 Rh8 30. d5 exd5 31. Nb1 Be6 32. Bb7 Rb8 33. Na3 Rxb7 34. Nc2 Be5 35. Rfe1 Bf6 36. Re2 Re7 37. Rde1 Bd7 38. Rxe7+ Bxe7 39. Nd4 Bf6 40. f4 Bxd4 41. cxd4 Re6 42. Rd1 Re2 43. Kg2 Rxb2 44. Re1 Rxa2 45. Re5 c3 46. Re1 c2 47. Rc1 b4 48. Re1 b3 49. Re3 c1=Q 50. Rxb3 Qxf4 51. Rf3 Qe4 52. Kg1 Qxf3 53. Kh2 Qxf2+ 54. Kh1 Qf1#,e4,e6,d4,d5,Nd2,Nf6,e5,Ne4,Nxe4,dxe4,Bc4,a6,Ne2,b5,Bb3,c5,c3,Bb7,O-O,Nc6
"Cardoso Cardoso,Jose Gabriel",chess.com INT,1.0,Nimzo-Larsen Attack,1. b3 e6 2. Bb2 Nf6 3. Nf3 Be7 4. e3 O-O 5. d4 b6 6. Bd3 Ba3 7. O-O Bxb2 8. c3 Bxa1 9. Qc2 Bb7 10. Nbd2 Bxf3 11. Nxf3 Bxc3 12. Qxc3 c5 13. dxc5 bxc5 14. Qxc5 Qb6 15. Qc2 Nc6 16. Qe2 Nb4 17. Bb1 Qa6 18. Qd2 Rab8 19. Rd1 d5 20. h3 Ne4 21. Bxe4 dxe4 22. Nd4 h6 23. Ra1 Rfd8 24. a3 e5,b3,e6,Bb2,Nf6,Nf3,Be7,e3,O-O,d4,b6,Bd3,Ba3,O-O,Bxb2,c3,Bxa1,Qc2,Bb7,Nbd2,Bxf3
"Fedoseev,Vl3",chess.com INT,0.0,Hungarian Opening,1. g3 d6 2. Bg2 c6 3. e4 g6 4. d4 Bg7 5. Ne2 e5 6. O-O Ne7 7. Nbc3 O-O 8. dxe5 dxe5 9. Qxd8 Rxd8 10. a4 Be6 11. b3 Na6 12. Ba3 Bf8 13. Rfd1 f6 14. f4 Kf7 15. h3 Ng8 16. Bxf8 Kxf8 17. Kf2 Ke7 18. fxe5 fxe5 19. Rxd8 Rxd8 20. Rc1 Nc5 21. Ke3 a5 22. Rd1 Rf8 23. Nc1 Nf6 24. Nd3 Nfd7 25. Nf2 h5 26. h4 Rh8 27. Bh3 Nf8 28. Bxe6 Nfxe6 29. Ne2 Nd7 30. Nd3 Rf8 31. Re1 Ndc5 32. Nxe5 Rg8 33. Nf4 g5 34. Nxh5 gxh4 35. gxh4 Rg2 36. Re2 Rg1 37. Nf3 Rh1 38. Nf4 Ng7 39. Rh2 Rd1 40. h5 Nge6 41. h6 Nxf4 42. Kxf4 Rd8 43. h7 Rh8 44. Ne5 Kf6 45. Ng4+ Kg6 46. Ke5 Nd7+ 47. Kd6 Nf8 48. Ne5+ Kg7 49. Rg2+ Kxh7 50. Rh2+ Kg7 51. Rxh8 Kxh8 52. Nd7 Ng6 53. Nc5 Kg7 54. Nxb7 Nf4 55. Nxa5 Ne2 56. Nxc6 Nc3 57. a5 Nxe4+ 58. Kc7 Nc3 59. a6 Kf6 60. Kb6 Nb5 61. a7 Nd6 62. a8=Q Ne4 63. Qe8 Kf5 64. Qe5+ Kg4 65. Qxe4+ Kh3 66. Qd4 Kg2 67. Kc5 Kh2 68. b4 Kh1 69. b5 Kg2 70. b6 Kh1 71. b7 Kg2 72. b8=Q Kf1 73. Qg8 Ke2 74. Qg2+ Ke1 75. Qdg1#,g3,d6,Bg2,c6,e4,g6,d4,Bg7,Ne2,e5,O-O,Ne7,Nbc3,O-O,dxe5,dxe5,Qxd8,Rxd8,a4,Be6
"Fernandez,Dan SIN",chess.com INT,1.0,"English Opening: Agincourt Defense, Catalan Defense, Semi-Slav Defense",1. g3 e6 2. Bg2 d5 3. c4 Nf6 4. Nf3 c6 5. O-O Bd6 6. b3 O-O 7. Ba3 b6 8. Bxd6 Qxd6 9. Nc3 Bb7 10. a4 Nbd7 11. a5 Nc5 12. b4 Nce4 13. b5 dxc4 14. Nxe4 Nxe4 15. a6 Bc8 16. bxc6 Nc5 17. Qc2 Bxa6 18. Rfc1 Rac8 19. Ng5 f5 20. Rxa6 Nxa6 21. Qxc4 Nc7 22. d4 h6 23. Nh3 Nd5 24. Nf4 Nxf4 25. gxf4 Rfe8 26. e3 Re7 27. Bh3 Kh8 28. Bg2 g5 29. fxg5 hxg5 30. Qa6 Rcc7 31. Qa1 Rh7 32. h4 Rxh4 33. d5+ Kg8 34. dxe6 Qxe6 35. Rd1 Re4 36. Rd8+ Kf7 37. Qh8 Rxc6 38. Bxe4 fxe4 39. Qg8+ Kf6 40. Rf8+ Ke5 41. Re8 a5 42. Qxg5+ Kd6 43. Rxe6+ Kxe6 44. Kg2 Rc5 45. Qg8+ Kd6 46. Qb8+ Kc6 47. Kg3 Kb5 48. Qa8 Rc4 49. Kf4 Kb4 50. Qe8 b5 51. Qe7+ Kb3 52. Ke5 b4 53. Kd5 a4 54. Qa7 Rc3 55. Qh7 a3 56. Kd4 a2 57. Kxe4 a1=Q 58. Qf7+ Kb2 59. f4 Qb1+ 60. Kf3 Qd3 61. Qe6 Qd1+,g3,e6,Bg2,d5,c4,Nf6,Nf3,c6,O-O,Bd6,b3,O-O,Ba3,b6,Bxd6,Qxd6,Nc3,Bb7,a4,Nbd7
"Harsha,B",chess.com INT,1.0,"King's Indian Defense: Orthodox Variation, Donner Defense",1. d4 d6 2. Nf3 Nf6 3. c4 g6 4. Nc3 c6 5. e4 Bg7 6. Be2 O-O 7. O-O e5 8. d5 Na6 9. Be3 Nc5 10. Nd2 a5 11. b3 Bd7 12. a3 cxd5 13. cxd5 Rc8 14. Rc1 Qe7 15. b4 axb4 16. axb4 Na6 17. Qb3 Ng4 18. Bxg4 Bxg4 19. f3 Bd7 20. Nc4 f5 21. Nb6 Rcd8 22. Nxd7 Rxd7 23. b5 Nb8 24. Na4 Qh4 25. Bf2 Qh5 26. Nb6 Rdf7 27. Rc4 Bh6 28. Qb4 Rf6 29. Qc3 Kg7 30. Rc7+ R8f7 31. Rxf7+ Rxf7 32. exf5 gxf5 33. Qc8 Rf8 34. Qxb7+ Kh8 35. Qe7 Qg6 36. Nd7 Nxd7 37. Qxd7 Rg8 38. g3 f4 39. b6 fxg3 40. hxg3 Be3 41. Qh3 Bxf2+ 42. Rxf2 Qb1+ 43. Kg2 Qxb6 44. Qe6 Qc7 45. Qf6+ Rg7 46. Qf8+ Rg8 47. Qf6+ Qg7 48. Qxg7+ Kxg7 49. Rc2 Rd8 50. Rc6 Kg6 51. f4 Kf5 52. Kf3 exf4 53. gxf4 Ra8 54. Rxd6 Ra3+ 55. Ke2 Kxf4 56. Rh6 Ke5 57. Rxh7 Kxd5 58. Rh5+ Ke4 59. Rh4+ Kf5 60. Rd4 Ra2+ 61. Rd2 Ra5 62. Rd3 Re5+ 63. Kd2 Ra5 64. Re3 Kf4 65. Rc3 Ke4 66. Kc2 Kd4 67. Rb3 Kc4 68. Kb2 Rd5 69. Rc3+ Kd4 70. Rb3 Ke4 71. Rc3 Rd4 72. Kb3 Kd5 73. Rc4 Rxc4,d4,d6,Nf3,Nf6,c4,g6,Nc3,c6,e4,Bg7,Be2,O-O,O-O,e5,d5,Na6,Be3,Nc5,Nd2,a5
"Ivic,Velimir",chess.com INT,1.0,"French Defense: Advance Variation, Milner-Barry Gambit, Main Line",1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. Bd3 cxd4 7. cxd4 Bd7 8. O-O Nxd4 9. Nbd2 Ne7 10. Nxd4 Qxd4 11. Nf3 Qb6 12. Be3 Qd8 13. b4 a6 14. a4 Nf5 15. Bxf5 exf5 16. Qxd5 Bc6 17. Qb3 Qd5 18. Qb2 Be7 19. Rad1 Qc4 20. e6 Bf6 21. exf7+ Kxf7 22. Qb1 Be4 23. Rc1 Qe6 24. Rc7+ Kg6 25. Qd1 Rhd8 26. Nd2 Qd6 27. Rc5 b6 28. Rc1 Bd5 29. Qe2 f4 30. Qd3+ Kf7 31. Bd4 Bxg2 32. Kxg2 Qxd4 33. Rc7+ Kg8 34. Qb3+ Kh8 35. Qd5 Qxd5+,e4,e6,d4,d5,e5,c5,c3,Nc6,Nf3,Qb6,Bd3,cxd4,cxd4,Bd7,O-O,Nxd4,Nbd2,Ne7,Nxd4,Qxd4
"Tang,Andrew",chess.com INT,1.0,Benoni Defense: Old Benoni,1. d4 c5 2. d5 e6 3. c4 exd5 4. cxd5 d6 5. Nc3 g6 6. h4 Nf6 7. Bg5 Bg7 8. Qd2 h6 9. Bf4 a6 10. a4 Qe7 11. f3 Nbd7 12. e4 Nh5 13. Bh2 Qxh4+ 14. Qf2 Qe7 15. Nge2 Ne5 16. O-O-O O-O 17. g4 Nf6 18. Bf4 g5 19. Be3 b5 20. Ng3 bxa4 21. Nxa4 Rb8 22. Nc3 Qb7 23. Rd2 Nexg4 24. fxg4 Nxg4 25. Qf3 Bxc3 26. Rc2 Bxb2+ 27. Kd1 Be5 28. Bc1 Qb3 29. Bd3 Bg7 30. Be2 Qxf3 31. Bxf3 Rb3 32. Be2 Rxg3 33. Ke1 Bd4 34. Kf1 Ne3+ 35. Bxe3 Rxe3 36. Bd1 Rxe4 37. Rch2 Rf4+ 38. Ke2 Re8+ 39. Kd3 Re3+ 40. Kd2 Bf5 41. Rxh6 Kg7 42. R6h2 Rfe4 43. Bc2 Bc3+ 44. Kd1 Re1+ 45. Rxe1 Rxe1#,d4,c5,d5,e6,c4,exd5,cxd5,d6,Nc3,g6,h4,Nf6,Bg5,Bg7,Qd2,h6,Bf4,a6,a4,Qe7
"Narayanan,SL",chess.com INT,0.0,"English Opening: Anglo-Indian Defense, Scandinavian Defense",1. Nf3 d5 2. c4 Nf6 3. cxd5 e6 4. e4 exd5 5. e5 Ne4 6. d3 Nc5 7. d4 Ne4 8. Bd3 c5 9. Nc3 cxd4 10. Nxe4 dxe4 11. Bxe4 Bb4+ 12. Bd2 Qb6 13. O-O O-O 14. Bxb4 Qxb4 15. Qxd4 Qxd4 16. Nxd4 Re8 17. f4 Nd7 18. Rac1 Nb6 19. Rc7 Rd8 20. Nb5 Be6 21. Nd6 Bxa2 22. Bxb7 Rab8 23. Be4 a5 24. Ra1 Be6 25. Rxa5 g6 26. g4 Bxg4 27. Nxf7 Rd1+ 28. Kf2 Be6 29. Ng5 Bb3 30. Raa7 Rd2+ 31. Kg3 h6 32. Rg7+ Kf8 33. Nh7+ Ke8 34. Nf6+ Kf8 35. Rh7,Nf3,d5,c4,Nf6,cxd5,e6,e4,exd5,e5,Ne4,d3,Nc5,d4,Ne4,Bd3,c5,Nc3,cxd4,Nxe4,dxe4
"Svane,R",chess.com INT,1.0,"English Opening: Symmetrical Variation, Three Knights Variation",1. Nf3 c5 2. c4 Nf6 3. Nc3 e6 4. e3 d5 5. d4 cxd4 6. exd4 dxc4 7. Bxc4 a6 8. O-O b5 9. Bd3 Bb7 10. Bg5 Be7 11. Re1 O-O 12. Ne5 h6 13. Bh4 Nc6 14. Nxc6 Bxc6 15. a3 Qb6 16. Bc2 Rfd8 17. Qd3 Rxd4 18. Qh3 Rg4 19. Bg3 Rd8 20. Rad1 Rxd1 21. Rxd1 Bc5 22. Rd2 a5 23. Bd1 Rd4 24. Rxd4 Bxd4 25. Qh4 b4 26. axb4 axb4 27. Na4 Bxa4 28. Bxa4 Bxb2 29. Qc4 Bd4 30. Bc2 Qc5 31. Qd3 g6 32. Bf4 Bxf2+ 33. Kf1 Bd4 34. Bxh6 Ng4 35. Bf4 Bg1 36. Qe2 Nxh2+ 37. Ke1 Qd4 38. Be5 Bf2+ 39. Qxf2 Qxe5+ 40. Kd1 Qa1+ 41. Kd2 Qc3+ 42. Kd1 Ng4 43. Qf4 Ne3+ 44. Ke2 Nxc2 45. Qb8+ Kg7 46. Qf4 Nd4+ 47. Kf2 Qc2+ 48. Kg1 Qc1+ 49. Kh2 Qxf4+ 50. Kh3 Qe5 51. g3 Nf5 52. Kg4 Qxg3#,Nf3,c5,c4,Nf6,Nc3,e6,e3,d5,d4,cxd4,exd4,dxc4,Bxc4,a6,O-O,b5,Bd3,Bb7,Bg5,Be7
"Firouzja,Alireza",chess.com INT,0.0,French Defense: Chigorin Variation,1. e4 e6 2. Qe2 d5 3. exd5 Qxd5 4. Nc3 Qd7 5. Nf3 Nc6 6. b3 Nf6 7. Bb2 a5 8. a4 b6 9. O-O-O Bb7 10. Rg1 O-O-O 11. g4 h6 12. h3 Bd6 13. Bg2 Kb8 14. Kb1 Rhe8 15. d4 Nd5 16. Ne4 Nf4 17. Qe3 Nb4 18. Nxd6 Qxd6 19. Bh1 Nbd5 20. Qd2 Nxh3 21. Rge1 Qf4 22. c4 Qxd2 23. Rxd2 Ndf4 24. Ne5 Ng5 25. Nc6+ Bxc6 26. Bxc6 Rh8 27. d5 f6 28. Red1 e5 29. b4 Nf3 30. Rc2 axb4 31. Ka2 Nd4 32. Bxd4 exd4 33. Rxd4 Ne6 34. dxe6 Rxd4 35. e7 Rd3 36. Re2 b3+ 37. Kb2 Rdd8 38. exd8=Q+ Rxd8 39. Kxb3 Ka7 40. Re8 Rxe8 41. Bxe8 c5 42. Kc3 Kb7 43. Kd3 Kc7 44. Ke4 Kd6 45. Kf5 Ke7 46. Bc6 Kf7 47. Bd5+ Ke7 48. Kg6 Kf8 49. f4 Ke7 50. Kxg7 f5 51. gxf5 h5 52. f6+ Kd6 53. f7,e4,e6,Qe2,d5,exd5,Qxd5,Nc3,Qd7,Nf3,Nc6,b3,Nf6,Bb2,a5,a4,b6,O-O-O,Bb7,Rg1,O-O-O
"Taher,Yoseph Theolifus",chess.com INT,1.0,"Queen's Pawn Game: London System, with e6",1. d4 e6 2. Nf3 Nf6 3. Bf4 d5 4. e3 Bd6 5. Bg3 O-O 6. Nbd2 c5 7. c3 Qc7 8. Ne5 b6 9. f4 Bb7 10. Bd3 Nc6 11. O-O Ne7 12. Bh4 Ne4 13. Nxe4 dxe4 14. Bxe7 Qxe7 15. Bc2 cxd4 16. exd4 Rac8 17. Bb3 b5 18. Ng4 a5 19. a3 b4 20. axb4 axb4 21. c4 Rfd8 22. Qe2 f5 23. Ne3 Qf6 24. c5 Be7 25. Qc4 Rc6 26. Rad1 g6 27. Rfe1 Kg7 28. Ba4 Rc7 29. Qxb4 Ba6 30. Qb6 Rb7 31. Qxa6 Rxb2 32. Nc4 Ra2 33. Qb5 Qh4 34. Qb3 Qf2+,d4,e6,Nf3,Nf6,Bf4,d5,e3,Bd6,Bg3,O-O,Nbd2,c5,c3,Qc7,Ne5,b6,f4,Bb7,Bd3,Nc6
"Tang,Andrew",chess.com INT,1.0,Benoni Defense: Old Benoni,1. d4 c5 2. d5 e6 3. c4 exd5 4. cxd5 d6 5. Nc3 g6 6. e4 Ne7 7. Nge2 Bg7 8. h4 O-O 9. h5 a6 10. Bg5 h6 11. Be3 g5 12. f4 gxf4 13. Nxf4 b5 14. Bd3 Nd7 15. Qe2 Ne5 16. Bc2 Bg4 17. Qf2 Nc4 18. Bc1 Qd7 19. Nce2 Rae8 20. Qg3 Kh8 21. O-O Rg8 22. Rb1 Bxe2 23. Qe1 Bd4+ 24. Kh2 Bxf1 25. Qxf1 Qg4 26. Bd1 Qh4+ 27. Nh3 Qg3+ 28. Kh1 Ne3 29. Bxe3 Qxe3 30. Qxf7 Qe1+ 31. Kh2 Be5+ 32. Nf4 Qh4+ 33. Kg1 Bd4+ 34. Kf1 Qf2#,d4,c5,d5,e6,c4,exd5,cxd5,d6,Nc3,g6,e4,Ne7,Nge2,Bg7,h4,O-O,h5,a6,Bg5,h6
"Nakamura,Hi",chess.com INT,0.0,East Indian Defense,1. Nf3 Nf6 2. d4 g6 3. b3 Bg7 4. Bb2 O-O 5. e3 d6 6. Be2 c6 7. O-O Nbd7 8. c4 Qc7 9. b4 e5 10. c5 e4 11. cxd6 Qxd6 12. Nfd2 Re8 13. b5 Nb6 14. a4 Be6 15. a5 Nbd5 16. a6 b6 17. Nc4 Qc7 18. bxc6 Qxc6 19. Nbd2 Rac8 20. Rc1 Qd7 21. Ne5 Qe7 22. Bb5 Rxc1 23. Qxc1 Rc8 24. Qa1 Nd7 25. Nc6 Qd6 26. Nxe4 Qc7 27. Rc1 f5 28. Ng5 Nf8 29. Nxe6 Nxe6 30. Ne7+ Nxe7 31. Rxc7 Rxc7 32. Qa2 Kf7 33. Bc4 Rc6 34. d5,Nf3,Nf6,d4,g6,b3,Bg7,Bb2,O-O,e3,d6,Be2,c6,O-O,Nbd7,c4,Qc7,b4,e5,c5,e4
"Paravyan,D",chess.com INT,1.0,Catalan Opening: Open Defense,1. d4 e6 2. Nf3 d5 3. c4 Nf6 4. g3 dxc4 5. Bg2 Bd7 6. O-O Bc6 7. Nbd2 b5 8. Qc2 Be7 9. e4 O-O 10. Re1 a5 11. b3 cxb3 12. Nxb3 a4 13. Nc5 Bxc5 14. dxc5 Na6 15. Bb2 h6 16. Rad1 Qe7 17. Ne5 Nb8 18. Nxc6 Nxc6 19. Bxf6 gxf6 20. e5 Nxe5 21. Bxa8 Rxa8 22. Qe4 Rd8 23. Kg2 Rxd1 24. Rxd1 Qxc5 25. Qa8+ Kg7 26. Rd8 Qc6+ 27. Qxc6 Nxc6 28. Rc8 Nb4 29. Rxc7 Nxa2 30. Rc2 Nb4 31. Rb2 a3 32. Rb3 Nc2 33. Rxb5 a2,d4,e6,Nf3,d5,c4,Nf6,g3,dxc4,Bg2,Bd7,O-O,Bc6,Nbd2,b5,Qc2,Be7,e4,O-O,Re1,a5
"Xiong,Jeffery",chess.com INT,0.0,Czech Defense,1. e4 d6 2. d4 c6 3. Nc3 Nf6 4. Nf3 g6 5. Be3 Bg7 6. Qd2 O-O 7. Bh6 Nbd7 8. Be2 e5 9. O-O-O exd4 10. Nxd4 Nc5 11. Bxg7 Kxg7 12. f3 Re8 13. Nb3 Nxb3+ 14. axb3 d5 15. exd5 Nxd5 16. Nxd5 Qxd5 17. Qxd5 cxd5 18. Rhe1 Be6 19. Rd4 Kf6 20. Bd3 Red8 21. Kd2 h5 22. Rf4+ Kg7 23. h4 Rd7 24. Rb4 Rad8 25. Ra1 b6 26. Rd4 Rc7 27. c3 Kf6 28. Rda4 a5 29. Rf4+ Kg7 30. Rd4 Kf6 31. Re1 Rdc8 32. Ra1 Kg7 33. b4 axb4 34. Rxb4 Rd8 35. Ra6 Rcd7 36. Raxb6 d4 37. cxd4 Rxd4 38. Rxd4 Rxd4 39. Ke3 Rxh4 40. b4 Rh2 41. Bf1 Rh1 42. Kf2 Rh4 43. Ke3 g5 44. b5 Rb4 45. Rd6 Rb1 46. Bd3 Rb2 47. b6 h4 48. Kd4 Kf6 49. Kc3 Rb3+ 50. Kc2 Rb4 51. Kc3 Rb3+ 52. Kc2 Rb4 53. Rc6 Ke5 54. Kc3 Rb3+ 55. Kc2 Bd5 56. Rh6 f6 57. f4+ gxf4 58. Rh5+ Ke6 59. Rxd5 Rxb6 60. Bc4 Ke7 61. Rd4 f3 62. gxf3 h3 63. Rh4 Kd6 64. Rxh3 Kc5 65. Rh4 Rd6 66. Kc3 Rd1 67. Rh5+ Kd6 68. Rf5 Ke7 69. Rf4 Rc1+ 70. Kd4 Rh1 71. Bd3 Kf8 72. Rf5 Kg7 73. Ke3 Rg1 74. Be4 Ra1 75. Rf4 Ra3+ 76. Kf2 Kf7 77. Rg4 Ke7 78. Kg3 Ra1 79. Rf4 Ra2 80. Rf5 Ra5 81. Kf4 Re5 82. Rxe5+ Kd6 83. Rf5 Ke6 84. Kg4 Ke7 85. Kh5 Ke6 86. Kg6 Ke7 87. Rxf6 Kd7 88. f4 Kc7 89. f5 Kb8 90. Re6 Kc7 91. Kf6 Kb8 92. Ke5 Kc7 93. f6 Kb8 94. f7 Kc7 95. f8=Q Kd7 96. Qf7+ Kd8 97. Re8#,e4,d6,d4,c6,Nc3,Nf6,Nf3,g6,Be3,Bg7,Qd2,O-O,Bh6,Nbd7,Be2,e5,O-O-O,exd4,Nxd4,Nc5
"Bortnyk,Mykola",chess.com INT,1.0,"French Defense: Classical Variation, Steinitz Variation",1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Ne4 5. Nf3 c5 6. Bb5+ Bd7 7. O-O Nxc3 8. Bxd7+ Qxd7 9. bxc3 c4 10. Rb1 Nc6 11. h4 h6 12. Bf4 O-O-O 13. Bg3 b6 14. a4 Na5 15. Qd2 Be7 16. h5 Rdg8 17. Bh4 Bxh4 18. Nxh4 Qxa4 19. Ra1 Qd7 20. Rfb1 g5 21. hxg6 fxg6 22. Nf3 g5 23. Qc1 Qc7 24. Qb2 Nc6 25. Qb5 Rf8 26. Nh2 h5 27. Nf3 Rhg8 28. Qa6+ Kb8 29. Rb2 h4 30. Rab1 Nd8 31. Kf1 h3 32. Nh2 g4 33. g3 Rg7 34. f4 gxf3 35. Kf2 Qc8 36. Qa3 Rff7 37. Qd6+ Qc7 38. Qxc7+ Kxc7 39. Ra1 a5 40. Rba2 Nc6 41. Rb2 Rf8 42. Rf1 Rb8 43. Nxf3 Ne7 44. Ke3 Rxg3 45. Kf2 Nf5 46. Rg1 Rbg8 47. Rxg3 Rxg3 48. Rb1 Rg2+ 49. Kf1 Ng3+ 50. Ke1 Re2+ 51. Kd1 Rf2 52. Kc1 Rxf3 53. Kb2 Rf1,e4,e6,d4,d5,Nc3,Nf6,e5,Ne4,Nf3,c5,Bb5+,Bd7,O-O,Nxc3,Bxd7+,Qxd7,bxc3,c4,Rb1,Nc6
"Artemiev,V",chess.com INT,0.5,Nimzo-Larsen Attack: English Variation,1. b3 c5 2. Bb2 Nf6 3. e3 g6 4. Nf3 Bg7 5. c4 O-O 6. Be2 Nc6 7. O-O d5 8. cxd5 Nxd5 9. Bxg7 Kxg7 10. d4 Qb6 11. dxc5 Qxc5 12. Qc1 Qxc1 13. Rxc1 Bf5 14. Nbd2 Rfd8 15. Bb5 Bd7 16. Ne4 a6 17. Bc4 Nb6 18. Be2 Rac8 19. Nc5 Rc7 20. a3 Bg4 21. h3 Bf5 22. b4 Nd7 23. Nb3 Rdc8 24. Kf1 e5 25. Ke1 Be6 26. Nbd2 f5 27. b5 axb5 28. Bxb5 e4 29. Ng5 Bg8 30. h4 Nde5 31. Nh3 Nb4 32. Rxc7+ Rxc7 33. axb4 Rc2 34. Nf4 Rb2 35. Be2 Rxb4 36. Rb1 Ra4 37. Rxb7+ Kf6 38. Rb1 Ra2 39. Rc1 Rb2 40. Nc4 Rxe2+ 41. Nxe2 Bxc4 42. Kd2 Ke6 43. Nf4+ Kd6 44. Ra1 Kc5 45. Ra7 Bf7 46. Re7 Kd6 47. Ra7 h6 48. Kc3 g5 49. hxg5 hxg5 50. Nh3 g4 51. Nf4 Be8 52. Ra6+ Bc6 53. Kd4 Nd7 54. Ne2 Nc5 55. Rxc6+ Kxc6 56. Ke5 Nd3+ 57. Kxf5 Nxf2 58. Nc3 Nd1 59. Kxe4 Nxc3+ 60. Kf4 Nd5+ 61. Kxg4 Nxe3+ 62. Kf4 Nxg2+,b3,c5,Bb2,Nf6,e3,g6,Nf3,Bg7,c4,O-O,Be2,Nc6,O-O,d5,cxd5,Nxd5,Bxg7,Kxg7,d4,Qb6
