opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Mitkov, Nikola",Moscow,1.0,"Ruy Lopez: Morphy Defense, Wormald Attack",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. Qe2 b5 6. Bb3 Be7 7. c3 O-O 8. d4 d6 9. O-O Bg4 10. d5 Na5 11. Bc2 Qc8 12. h3 Bd7 13. Rd1 c6 14. dxc6 Qxc6 15. Nbd2 Rfe8 16. Nf1 Nc4 17. a4 Rac8 18. axb5 axb5 19. Bd3 Ra8 20. Rb1 Ra2 21. Qe1 h6 22. b3 Na5 23. Rd2 Rxd2 24. Bxd2 Be6 25. Bc2 Ra8 26. Ng3 Nb7 27. b4 Ra2 28. Rc1 Bf8 29. Nh2 g6 30. Bb1 Ra3 31. f4 exf4 32. Bxf4 Ba2 33. Bxa2 Rxa2 34. Nf3 Nd8 35. Nd4 Qe8 36. Qe3 g5 37. Bxg5 hxg5 38. Qxg5+ Bg7 39. Ngf5 Qf8 40. Rf1 Ne6 41. Nxe6 fxe6 42. Nh6+ Kh7 43. Ng4 Nxe4 44. Qh4+ Kg6 45. Rxf8 Bxf8 46. Ne5+ Kf5 47. Nd7,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Qe2,b5,Bb3,Be7,c3,O-O,d4,d6,O-O,Bg4,d5,Na5
"Nikolic, Predrag",Moscow,0.0,"French Defense: Advance Variation, Euwe Variation",1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Bd7 6. Be2 Nge7 7. h4 cxd4 8. cxd4 Qb6 9. b3 Nf5 10. Bb2 Be7 11. g4 Nh6 12. Rg1 f6 13. exf6 gxf6 14. Qd2 Nf7 15. Nc3 O-O-O 16. O-O-O Kb8 17. Kb1 Nd6 18. h5 Ka8 19. Qe3 Qa5 20. Rc1 Rc8 21. Rgd1 Rhg8 22. Ne1 f5 23. Nc2 fxg4 24. Rg1 Bg5 25. f4 Nf5 26. Qd2 Bf6 27. Rxg4 Ncxd4 28. Nxd4 Bxd4 29. Qd3 Rgf8 30. Rg5 Bh8 31. h6 a6 32. Bg4 d4 33. Bxf5 exf5 34. Nd1 Rxc1+ 35. Bxc1 Qb6 36. Bb2 Qxh6 37. a4 Qe6 38. Rh5 h6 39. Rh3 Bc6 40. Ka2 Bxa4,e4,e6,d4,d5,e5,c5,c3,Nc6,Nf3,Bd7,Be2,Nge7,h4,cxd4,cxd4,Qb6,b3,Nf5,Bb2,Be7
"Smejkal, Jan",Moscow,0.5,Ruy Lopez: Berlin Defense,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Qe2 Bc5 5. Bxc6 bxc6 6. Nxe5 Qe7 7. Nd3 Ba6 8. Nc3 O-O 9. b3 Rfe8 10. f3 Nd5 11. Nxd5 cxd5 12. Bb2 dxe4 13. fxe4 Qxe4 14. Qxe4 Rxe4+ 15. Kd1 Bf8 16. Re1 Rae8 17. Rxe4 Rxe4 18. a4 h5 19. Nf2 Re2 20. Bd4 Bb4 21. c3 c5 22. d3 Rb2 23. cxb4 cxd4 24. Ke1 Rxb3 25. b5 Bb7 26. g3 a6 27. Ne4 Bxe4 28. dxe4 axb5 29. a5 Rc3 30. Rb1 Ra3 31. Rxb5 g6 32. Rd5 Kf8 33. Rxd7 Ra1+ 34. Ke2 Ra2+ 35. Kf3 Rxa5 36. Rxd4 Ke7 37. h4 Kf6 38. Kf4 Ra6 39. Rd7 Ke6 40. Rb7 Ra3 41. Rb6+,e4,e5,Nf3,Nc6,Bb5,Nf6,Qe2,Bc5,Bxc6,bxc6,Nxe5,Qe7,Nd3,Ba6,Nc3,O-O,b3,Rfe8,f3,Nd5
"Short, Nigel D",New York,1.0,"French Defense: Classical Variation, Shirov-Anand Variation",1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Nce2 c5 6. c3 Nc6 7. f4 cxd4 8. cxd4 f5 9. Nf3 Nb6 10. h3 Be7 11. g4 Bh4+ 12. Nxh4 Qxh4+ 13. Kd2 Qf2 14. b3 Nxd4 15. Kc3 Qf3+ 16. Kb2 Qxh1 17. Nxd4 Qh2+ 18. Kb1 O-O 19. a4 a5 20. Ra2 Qg3 21. Rg2 Qc3 22. gxf5 exf5 23. Bb2 Qc7 24. e6 Rf6 25. Nxf5 Rg6 26. Be5 Qd8 27. Nxg7 d4 28. f5 Rxg2 29. Bxg2 Qg5 30. Qh5 Qxh5 31. Nxh5 Ra6 32. Bxd4 Na8 33. Bd5,e4,e6,d4,d5,Nc3,Nf6,e5,Nfd7,Nce2,c5,c3,Nc6,f4,cxd4,cxd4,f5,Nf3,Nb6,h3,Be7
"Kramnik, Vladimir",New York,0.0,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 O-O 12. Nc2 Rb8 13. b4 Ne7 14. Nce3 Bg5 15. Nxe7+ Qxe7 16. Nd5 Qb7 17. a4 Be6 18. g3 Rfc8 19. Ra3 Bxd5 20. exd5 e4 21. Be2 Bf6 22. O-O Bxc3 23. axb5 axb5 24. Ra5 Qd7 25. Qb1 Re8 26. Ra6 g6 27. Rc6 Bd2 28. Qb2 e3 29. f4 Qf5 30. Rxd6 h5 31. Ra1 Rbc8 32. Rd1 Red8 33. Rf6 Bc3 34. Rxf5 Bxb2 35. Re5 Bxe5 36. fxe5 Rc2 37. Bf3 Re8 38. e6 fxe6 39. dxe6 Rd2 40. Re1 Rxe6 41. Be2 Re5 42. Kg2 Rf5,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Kramnik, Vladimir",Paris,0.5,Sicilian Defense: Closed,1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e6 7. Nf3 Nge7 8. O-O O-O 9. Kh1 b6 10. Be3 Bb7 11. d4 d5 12. exd5 Nxd5 13. Nxd5 cxd4 14. Nxd4 Nxd4 15. Bxd4 Bxd5 16. Bxg7 Bxg2+ 17. Kxg2 Kxg7 18. Qxd8 Rfxd8,e4,c5,Nc3,Nc6,g3,g6,Bg2,Bg7,d3,d6,f4,e6,Nf3,Nge7,O-O,O-O,Kh1,b6,Be3,Bb7
"Kramnik, Vladimir",Paris,0.0,"Sicilian Defense: Closed, Anti-Sveshnikov Variation",1. e4 c5 2. Nf3 Nc6 3. Nc3 e5 4. Bc4 d6 5. O-O Be7 6. a3 Nf6 7. Rb1 O-O 8. b4 a6 9. d3 b5 10. Ba2 cxb4 11. axb4 Be6 12. Nd5 a5 13. bxa5 Rxa5 14. Bb3 Bg4 15. Bd2 Ra8 16. Nxf6+ Bxf6 17. Bd5 Rc8 18. c3 b4 19. cxb4 Nd4 20. Be3 Bxf3 21. gxf3 Bg5 22. Kh1 Qf6 23. Rg1 h6 24. Rg3 Bf4 25. Rg4 Nb5 26. Qd2 h5 27. Rg2 g6 28. Rbg1 Kh7 29. Bxf4 exf4 30. Rg5 Nd4 31. Qb2 Rc2 32. Qa1 Rxf2 33. R5g2 Rxf3 34. e5 dxe5 35. Bxf3 Nxf3 36. Rf1 Nh4 37. Re2 Qc6+ 38. Re4 Qc2 39. Rg1 Qxd3,e4,c5,Nf3,Nc6,Nc3,e5,Bc4,d6,O-O,Be7,a3,Nf6,Rb1,O-O,b4,a6,d3,b5,Ba2,cxb4
"Karpov, Anatoly",Alma-Ata,0.0,"Caro-Kann Defense: Panov Attack, Main Line",1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. Bd3 O-O 8. O-O dxc4 9. Bxc4 Bxc3 10. bxc3 b6 11. Bg5 Bb7 12. Qe2 Nbd7 13. Ne5 Qc7 14. Bd3 Nxe5 15. dxe5 Qc6 16. f3 Nd7 17. Kh1 Qxc3 18. Rfe1 Nc5 19. Rad1 Nxd3 20. Rxd3 Qc6 21. Rd6 Qa4 22. h4 Rfc8 23. Red1 h6 24. Be3 Qxh4+ 25. Kg1 Qc4 26. Qf2 Bd5 27. Qg3 Kh7 28. Rd7 Rc7 29. Rc1 Qxc1+ 30. Bxc1 Rxd7 31. f4 Be4 32. Qe3 Bf5 33. Ba3 Rc8 34. Bd6 Rc2 35. Qa3,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Bb4,Bd3,O-O,O-O,dxc4,Bxc4,Bxc3,bxc3,b6
"Karpov, Anatoly",Alma-Ata,0.5,"Caro-Kann Defense: Karpov Variation, Smyslov Variation, Main Line",1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Bc4 Ngf6 6. Ng5 e6 7. Qe2 Nb6 8. Bb3 h6 9. N5f3 c5 10. c3 Qc7 11. Bd2 Bd6 12. Ne5 Bd7 13. Ngf3 O-O 14. O-O cxd4 15. cxd4 Ba4 16. Rac1 Qe7 17. Bxa4 Nxa4 18. Nc4 Rac8 19. Nfe5 Nb6 20. b3 Nbd5 21. Qf3 Bb4 22. Bxb4 Qxb4 23. Rcd1 a5 24. a3 Qe7 25. Rd3 b5 26. Ne3 b4 27. a4 Rc3 28. N3c4 Qc7 29. h4 Rc8 30. Re1 Nh7 31. g4 Nf8 32. g5 hxg5 33. hxg5 Qe7,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,Bc4,Ngf6,Ng5,e6,Qe2,Nb6,Bb3,h6,N5f3,c5,c3,Qc7
"Karpov, Anatoly",Alma-Ata,0.0,Caro-Kann Defense: Exchange Variation,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Nf3 Nf6 5. Bd3 Bg4 6. O-O Nc6 7. c3 e6 8. h3 Bh5 9. Bf4 Bd6 10. Bg5 O-O 11. Nbd2 Bg6 12. Bxg6 hxg6 13. Qe2 Qc7 14. Rae1 Rac8 15. Qd3 Nd7 16. h4 b5 17. g3 Rfe8 18. Qe3 Na5 19. Nh2 Nc4 20. Nxc4 Qxc4 21. Qf3 b4 22. Re3 Qxa2 23. h5 Nf8 24. h6 Nh7 25. Bf4 Bf8 26. hxg7 Bxg7 27. Ng4 Qxb2 28. cxb4 Qxd4 29. Be5 Bxe5 30. Nxe5 Rc7 31. Qe2 Ng5 32. Qa6 Qxb4 33. Qe2 Qd4,e4,c6,d4,d5,exd5,cxd5,Nf3,Nf6,Bd3,Bg4,O-O,Nc6,c3,e6,h3,Bh5,Bf4,Bd6,Bg5,O-O
"Granda Zuniga, Julio E",Amsterdam,1.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e6 5. Nc3 d6 6. Be3 Nf6 7. Be2 Be7 8. f4 e5 9. Nb3 O-O 10. O-O a6 11. f5 b5 12. Nd5 Bb7 13. a4 Nxe4 14. axb5 axb5 15. Rxa8 Bxa8 16. Bxb5 Nf6 17. Bc4 Nxd5 18. Bxd5 Bf6 19. c4 Ne7 20. Bxa8 Qxa8 21. Qxd6 Rb8 22. Ra1 Qb7 23. Nc5 Qxb2 24. Rf1 Rc8 25. Ne4 Bh4 26. f6 Qe2 27. Bc5 Ng6 28. Qd7 Rb8 29. Qc7 Ra8 30. Nd6 Bxf6 31. Qxf7+,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,e6,Nc3,d6,Be3,Nf6,Be2,Be7,f4,e5,Nb3,O-O,O-O,a6
"Timman, Jan H",Amsterdam,0.5,"French Defense: Winawer Variation, Warsaw Variation",1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 O-O 8. Bd3 f5 9. exf6 Rxf6 10. Bg5 Rf7 11. Qh5 g6 12. Qd1 Nbc6 13. Nf3 Qf8 14. O-O c4 15. Be2 h6 16. Bc1 Qg7 17. Qd2 Nf5 18. h4 Bd7 19. Bb2 Qf6 20. g3 e5 21. dxe5 Nxe5 22. Nxe5 Qxe5 23. Bf3 Nxh4 24. Bxd5 Be6 25. Bh1 Nf3+ 26. Bxf3 Rxf3 27. Rae1 Qf6 28. Qxh6 Rf8 29. Bc1 Rf7 30. Bf4 Rh7 31. Qg5 Qxg5 32. Bxg5 Bd7 33. Re7 Rxe7 34. Bxe7 Rxc3 35. Rc1 Bf5 36. Bb4 Rxc2 37. Rxc2 Bxc2 38. Kf1 Kf7 39. Ke2 Ke6 40. Kd2 Ba4 41. Bc5 b6 42. Be3 Kd5 43. Kc3 Bb3 44. Kd2 Kc6 45. Kc3 Kb5 46. Bg5,e4,e6,d4,d5,Nc3,Bb4,e5,c5,a3,Bxc3+,bxc3,Ne7,Qg4,O-O,Bd3,f5,exf6,Rxf6,Bg5,Rf7
"Khalifman, Alexander",Amsterdam,0.5,"Alekhine Defense: Modern Variation, Alburt Variation",1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 g6 5. Bc4 Nb6 6. Bb3 Bg7 7. O-O O-O 8. h3 Nc6 9. Qe2 a5 10. c3 a4 11. Bc2 Be6 12. Na3 Bd5 13. exd6 exd6 14. Be3 Re8 15. Nh2 Qd7 16. Qd2 Na5 17. Bf4 Nac4 18. Nxc4 Bxc4 19. Rfe1 Rxe1+ 20. Qxe1 Qb5 21. Qc1 h5 22. Nf3 Bd3 23. Bxd3 Qxd3 24. Bh6 Bf6,e4,Nf6,e5,Nd5,d4,d6,Nf3,g6,Bc4,Nb6,Bb3,Bg7,O-O,O-O,h3,Nc6,Qe2,a5,c3,a4
"Van Wely, Loek",Amsterdam,1.0,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 e6 7. Qf3 Qb6 8. Nb3 Qc7 9. g4 b5 10. g5 b4 11. Nb5 axb5 12. gxf6 Nd7 13. Bxb5 gxf6 14. f5 Ke7 15. Bxd7 Bxd7 16. fxe6 fxe6 17. Rf1 Bb5 18. Qxf6+ Kd7 19. Qxh8 Be7 20. Qxa8 Qc4 21. Qb7+ Ke8 22. Rf2 Bh4 23. Qf7+ Kd8 24. Bg5+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,e6,Qf3,Qb6,Nb3,Qc7,g4,b5,g5,b4
"Shirov, Alexei",Amsterdam,1.0,Modern Defense: Standard Line,1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Bc4 d6 5. Qf3 e6 6. Nge2 b5 7. Bb3 a5 8. a3 Ba6 9. d5 cxd5 10. exd5 e5 11. Ne4 Qc7 12. c4 bxc4 13. Ba4+ Nd7 14. N2c3 Ke7 15. Nxd6 Qxd6 16. Ne4 Qxd5 17. Bg5+ Ndf6 18. Rd1 Qb7 19. Rd7+ Qxd7 20. Bxd7 h6 21. Qd1,e4,g6,d4,Bg7,Nc3,c6,Bc4,d6,Qf3,e6,Nge2,b5,Bb3,a5,a3,Ba6,d5,cxd5,exd5,e5
"Piket, Jeroen",Aruba,0.5,"Ruy Lopez: Closed, Pilnik Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3 O-O 9. d3 Na5 10. Bc2 c5 11. Nbd2 Nc6 12. Nf1 Re8 13. Ng3 h6 14. h3 Be6 15. d4 cxd4 16. cxd4 exd4 17. Ne2 Nb4 18. Bb1 d3 19. Ned4 Bf8 20. a3 Nc2 21. Nxc2 dxc2 22. Bxc2 Bc8 23. Nd4 Bb7 24. f3 g6 25. a4 b4 26. Qd2 Qc7 27. Qxb4 d5 28. Qc3 Qxc3 29. bxc3 dxe4 30. Rb1 Bd5 31. Kf2 Rac8 32. Bd2 Kg7 33. Bb3 Ba8 34. Re2 Bd6 35. Ba2 Nh5 36. Rb6 Bg3+ 37. Kg1 Nf4 38. Re3 Nd3 39. Kf1 Nc5 40. Re2 a5 41. Rb5 Nxa4,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Re1,b5,Bb3,d6,c3,O-O,d3,Na5,Bc2,c5
"Piket, Jeroen",Aruba,1.0,Scotch Game: Mieses Variation,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. e5 Qe7 7. Qe2 Nd5 8. c4 Nb6 9. Nc3 Qe6 10. Qe4 Bb4 11. Bd2 a5 12. f4 d5 13. exd6 cxd6 14. O-O-O Qxe4 15. Nxe4 d5 16. cxd5 cxd5 17. Bxb4 axb4 18. Nd6+ Ke7 19. Nxc8+ Rhxc8+ 20. Kb1 Ra5 21. Rd4 b3 22. a3 Ra4 23. Rd3 Re4 24. Rxb3 Re1+ 25. Ka2 Nc4 26. g3 Nd2 27. Rb7+ Kd6 28. Rd7+ Kxd7 29. Bb5+ Kd6 30. Rxe1 Nf3 31. Rd1 Nxh2 32. Be2 Rc2 33. Bd3 Rg2 34. a4 Rxg3 35. a5 Re3 36. b4 Ng4 37. Bf1 Re4 38. Rb1 Ne3 39. Bd3 Rxf4 40. Kb3 Nc4 41. Bxc4 dxc4+ 42. Ka4 Kc6 43. b5+ Kc5 44. b6 c3+ 45. Ka3 Rf3 46. Kb3 Kc6 47. Kc2,e4,e5,Nf3,Nc6,d4,exd4,Nxd4,Nf6,Nxc6,bxc6,e5,Qe7,Qe2,Nd5,c4,Nb6,Nc3,Qe6,Qe4,Bb4
"Piket, Jeroen",Aruba,1.0,Scotch Game: Mieses Variation,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. e5 Qe7 7. Qe2 Nd5 8. c4 Ba6 9. Nd2 Nb4 10. Nf3 c5 11. a3 Nc6 12. Bd2 d5 13. exd6 Qxe2+ 14. Bxe2 Bxd6 15. b4 Bb7 16. Rb1 O-O-O 17. O-O Rhe8 18. Rfe1 f6 19. Bc3 Kb8 20. Kf1 cxb4 21. axb4 Be5 22. Nxe5 Nxe5 23. Rbd1 Ng6 24. Bd2 a6 25. f3 Nh4 26. Kf2 Bc6 27. Bc3 Rxd1 28. Bxd1 Rxe1 29. Bxe1 Bd7 30. g4 f5 31. Bc3 g5 32. Bf6 Ng6 33. Ke3 fxg4 34. fxg4 c5 35. bxc5 a5 36. Kd4 Nf4 37. Ke5 Kc7 38. Bxg5 Nd3+ 39. Kd4 Nf2 40. Bf4+ Kc8 41. Bc2 Bxg4 42. Bxh7 a4 43. Kc3 Be6 44. Kb4 a3 45. Kxa3 Bxc4 46. c6 Bd3 47. Bxd3 Nxd3 48. Bd6 Nf2 49. h4 Ne4 50. Be5 Nd2 51. Kb4,e4,e5,Nf3,Nc6,d4,exd4,Nxd4,Nf6,Nxc6,bxc6,e5,Qe7,Qe2,Nd5,c4,Ba6,Nd2,Nb4,Nf3,c5
"Piket, Jeroen",Aruba,1.0,"Sicilian Defense: Kan Variation, Knight Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Nc3 Qc7 6. Bd3 Nf6 7. O-O d6 8. f4 g6 9. f5 Bg7 10. Bg5 O-O 11. Kh1 Bd7 12. Qf3 Nc6 13. Nxc6 Bxc6 14. Qh3 Rae8 15. Qh4 Qe7 16. Rae1 h6 17. Bxh6 Bxh6 18. Qxh6 exf5 19. Bc4 d5 20. exd5 Qxe1 21. dxc6 Qxf1+ 22. Bxf1 Re1 23. Kg1 bxc6 24. Qh4 Re6 25. Bc4 Rd6 26. Qg3 Ne8 27. Bxa6 Kg7 28. Bc4 Rd7 29. Qe5+ Nf6 30. h3 Re8 31. Qc5 Rd2 32. a4 f4 33. Be2 Rxc2 34. Qd4 Rcxe2 35. Nxe2 Rxe2 36. a5 c5 37. Qc3 Re3 38. Qc1 Re4 39. Qa1 Rb4 40. a6 Nd5 41. Qa5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,Nc3,Qc7,Bd3,Nf6,O-O,d6,f4,g6,f5,Bg7,Bg5,O-O
"Adams, Michael",Dos Hermanas,0.5,"Ruy Lopez: Morphy Defense, Neo-Arkhangelsk Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bc5 7. c3 d6 8. d4 Bb6 9. Bg5 h6 10. Bh4 g5 11. Bg3 O-O 12. Nbd2 exd4 13. cxd4 Nxd4 14. Nxd4 Bxd4 15. Nf3 Bb6 16. Qc2 Nh5 17. Bd5 Nxg3 18. hxg3 Rb8 19. e5 Kg7 20. Rad1 dxe5 21. Bxf7 Qf6 22. Bd5 Bf5 23. Be4 Be6 24. Rd2 Rf7 25. b4 Rbf8 26. Qb2 Re7 27. Rfd1 g4 28. Nh4 Ref7 29. Kh1 Qg5 30. f3 Bd4 31. Rxd4 exd4 32. Qxd4+ Qf6 33. Qc5 gxf3 34. gxf3 Rd8 35. Rxd8 Qxd8 36. Ng2 Rd7 37. Kh2 Qf6 38. a3 Bf7 39. Nh4 Be6 40. Ng2 Qd4 41. Qh5 Qf6,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,Bb3,Bc5,c3,d6,d4,Bb6,Bg5,h6,Bh4,g5
"Piket, Jeroen",Dos Hermanas,0.5,"Ruy Lopez: Closed, Pilnik Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3 O-O 9. d3 h6 10. Nbd2 Re8 11. Nf1 Bf8 12. a4 Bd7 13. axb5 axb5 14. Rxa8 Qxa8 15. Ng3 Na5 16. Bc2 c5 17. d4 c4 18. dxe5 dxe5 19. Nh5 Nxh5 20. Qxd7 Qb8 21. Be3 Nf6 22. Qf5 Re6 23. Ra1 Nb7 24. Nd2 Nd6 25. Qf3 b4 26. Qd1 Re8 27. cxb4 Qxb4 28. Ra4 Qxb2 29. Nxc4 Nxc4 30. Rxc4 Ra8 31. Bd3 Rd8 32. Qc2 Qa1+ 33. Bf1 Qe1 34. Qe2 Rd1 35. Qxe1 Rxe1 36. h3 Nh5 37. Rc7 Bd6 38. Rd7 Bb4 39. Rd8+ Kh7 40. Rd3 Kg6 41. g3 Nf6 42. Rb3 Ba5,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Re1,b5,Bb3,d6,c3,O-O,d3,h6,Nbd2,Re8
"Salov, Valery",Dos Hermanas,0.5,"Sicilian Defense: Scheveningen Variation, Keres Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. g4 h6 7. h4 Nc6 8. Rg1 d5 9. Bb5 Bd7 10. exd5 Nxd5 11. Nxd5 exd5 12. Qe2+ Qe7 13. Be3 Nxd4 14. Bxd7+ Kxd7 15. Bxd4 Qxe2+ 16. Kxe2 f6 17. Rad1 Rc8 18. Bc3 Kc6 19. Rd3 Bc5 20. Rgd1 Rce8+ 21. Kf3 h5 22. Rxd5 hxg4+ 23. Kxg4 Bxf2 24. Rd6+ Kc7 25. Rd7+ Kc8 26. h5 Re3 27. R1d3 Rg3+ 28. Rxg3 Kxd7 29. Rg2 Bc5 30. Re2 b5 31. Bd2 Bd4 32. Bf4 Bc5 33. c3 a6 34. b4 Be7 35. Re3 f5+ 36. Kxf5 Rxh5+ 37. Kg6 Rd5 38. Kxg7 Rf5 39. Re4 Bd6 40. Bxd6 Kxd6 41. c4 Rf2 42. cxb5 axb5 43. Rd4+ Ke6 44. Rd8 Rxa2 45. Rb8 Rg2+ 46. Kh6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,Nc3,d6,g4,h6,h4,Nc6,Rg1,d5,Bb5,Bd7,exd5,Nxd5
"Lautier, Joel",Dos Hermanas,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Ndb5 d6 7. Bf4 e5 8. Bg5 a6 9. Na3 b5 10. Nd5 Be7 11. Bxf6 Bxf6 12. c3 O-O 13. Nc2 Bg5 14. a4 bxa4 15. Rxa4 a5 16. Bc4 Rb8 17. b4 Bd7 18. Ra3 Kh8 19. O-O f5 20. exf5 Bxf5 21. bxa5 Nxa5 22. Bd3 Be6 23. Ncb4 Rc8 24. Be4 Nc4 25. Ra2 Bh6 26. Qd3 Qh4 27. f3 Bg5 28. Qe2 Qh6 29. Ra6 Ne3 30. Rfa1 Bxd5 31. Nxd5 Nxd5 32. Bxd5 Be3+ 33. Kf1 Bd2 34. Ra8 Rxa8 35. Rxa8 Rxa8 36. Bxa8 Bxc3 37. g3 Qh3+ 38. Qg2 Qc8 39. Qa2 g6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,Nc3,Nc6,Ndb5,d6,Bf4,e5,Bg5,a6,Na3,b5,Nd5,Be7
"Short, Nigel D",Isle of Lewis,1.0,"Ruy Lopez: Closed, Pilnik Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. d3 d6 9. c3 h6 10. Nbd2 Re8 11. Nf1 Bf8 12. Ng3 g6 13. h3 Bg7 14. d4 Bd7 15. Bc2 Nh7 16. Be3 Ng5 17. Nxg5 hxg5 18. Qd2 Bf6 19. d5 Na5 20. b3 Be7 21. c4 c5 22. dxc6 Bxc6 23. cxb5 axb5 24. Red1 Kg7 25. f3 f6 26. Qf2 Qb8 27. Nh1 Rc8 28. Rd2 Bd7 29. Rad1 Be6 30. h4 gxh4 31. Qxh4 Rh8 32. Qg3 Nc6 33. Bb1 Kf7 34. Nf2 g5 35. Ng4 Qb7 36. Rc1 Rac8 37. Rdd1 Rh4 38. Qe1 Bxg4 39. fxg4 Rch8 40. Qe2 Nd4 41. Bxd4 exd4 42. Bd3 Bd8 43. Qf3 Qd7 44. Qf5 Qxf5 45. gxf5 Bb6 46. b4 Rxe4 47. Rc6 Reh4 48. Re1 Bd8 49. Rxd6 Be7 50. Rd7 Rh1+ 51. Kf2 Rxe1 52. Kxe1 Ra8 53. Bxb5 Kf8 54. Rxd4 Rxa2 55. Bc6 Rb2 56. b5 Bc5 57. Rd8+ Ke7 58. Rd7+ Kf8 59. Rb7 Bd4 60. Kd1 Be3 61. Rd7 Bf4 62. Rh7 Be3 63. Rh3 Bf4 64. Rd3 Ke7 65. Rd4 Kf8 66. Rd7 Be3 67. Rd6 Kg7 68. Re6 Bf4 69. g4 Rd2+ 70. Ke1 Rb2 71. Be8 Bg3+ 72. Kd1 Bf4 73. b6 Rd2+ 74. Ke1 Rb2 75. Bg6,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,Re1,b5,Bb3,O-O,d3,d6,c3,h6,Nbd2,Re8
